date,close,news_score
2020-08-20,118.275,0.0
2020-08-21,124.37,0.0
2020-08-24,125.8575,-0.4
2020-08-25,124.825,0.0
2020-08-26,126.5225,0.0
2020-08-27,125.01,0.0
2020-08-28,124.8075,0.3333333333333333
2020-08-31,129.04,-1.0
2020-09-01,134.18,0.0
2020-09-02,131.4,0.0
2020-09-03,120.88,0.75
2020-09-04,120.96,0.0
2020-09-08,112.82,1.0
2020-09-09,117.32,1.0
2020-09-10,113.49,0.0
2020-09-11,112.0,0.0
2020-09-14,115.355,0.5
2020-09-15,115.54,-1.0
2020-09-16,112.13,1.0
2020-09-17,110.34,0.0
2020-09-18,106.84,0.0
2020-09-21,110.08,0.0
2020-09-22,111.81,0.0
2020-09-23,107.12,0.0
2020-09-24,108.22,0.2
2020-09-25,112.28,0.0
2020-09-28,114.96,0.0
2020-09-29,114.09,-0.3333333333333333
2020-09-30,115.81,0.0
2020-10-01,116.79,1.0
2020-10-02,113.02,0.0
2020-10-05,116.5,0.0
2020-10-06,113.16,1.0
2020-10-07,115.08,1.0
2020-10-08,114.97,0.6666666666666666
2020-10-09,116.97,1.0
2020-10-12,124.4,1.0
2020-10-13,121.1,0.0
2020-10-14,121.19,0.0
2020-10-15,120.71,0.0
2020-10-16,119.02,0.4
2020-10-19,115.98,0.0
2020-10-20,117.51,0.0
2020-10-21,116.87,0.0
2020-10-22,115.75,0.0
2020-10-23,115.04,-0.5
2020-10-26,115.05,0.0
2020-10-27,116.6,0.0
2020-10-28,111.2,1.0
2020-10-29,115.32,0.0
2020-10-30,108.86,0.0
2020-11-02,108.77,0.0
2020-11-03,110.44,0.0
2020-11-04,114.95,0.0
2020-11-05,119.03,0.0
2020-11-06,118.69,0.0
2020-11-09,116.32,-0.3333333333333333
2020-11-10,115.97,-1.0
2020-11-11,119.49,0.6666666666666666
2020-11-12,119.21,0.0
2020-11-13,119.26,0.0
2020-11-16,120.3,0.0
2020-11-17,119.39,0.0
2020-11-18,118.03,0.0
2020-11-19,118.64,0.0
2020-11-20,117.34,0.0
2020-11-23,113.85,0.0
2020-11-24,115.17,0.0
2020-11-25,116.03,0.5
2020-11-27,116.59,0.0
2020-11-30,119.05,0.0
2020-12-01,122.72,0.0
2020-12-02,123.08,0.0
2020-12-03,122.94,0.0
2020-12-04,122.25,-1.0
2020-12-07,123.75,-0.3333333333333333
2020-12-08,124.38,0.0
2020-12-09,121.78,0.0
2020-12-10,123.24,0.0
2020-12-11,122.41,0.0
2020-12-14,121.78,-0.1666666666666667
2020-12-15,127.88,-0.4
2020-12-16,127.81,0.8333333333333334
2020-12-17,128.7,-0.5
2020-12-18,126.655,0.0
2020-12-21,128.23,-1.0
2020-12-22,131.88,0.0
2020-12-23,130.96,0.3333333333333333
2020-12-24,131.97,0.0
2020-12-28,136.69,0.6666666666666666
2020-12-29,134.87,0.0
2020-12-30,133.72,0.25
2020-12-31,132.69,0.0
2021-01-04,129.41,0.0
2021-01-05,131.01,0.5
2021-01-06,126.6,0.0
2021-01-07,130.92,0.6666666666666666
2021-01-08,132.05,0.25
2021-01-11,128.98,0.0
2021-01-12,128.8,0.0
2021-01-13,130.89,0.2
2021-01-14,128.91,0.0
2021-01-15,127.14,-0.2666666666666667
2021-01-19,127.83,-0.4
2021-01-20,132.03,0.0
2021-01-21,136.87,0.2
2021-01-22,139.07,0.125
2021-01-25,142.92,-0.5
2021-01-26,143.16,-0.1428571428571428
2021-01-27,142.06,0.0
2021-01-28,137.09,-0.25
2021-01-29,131.96,0.4
2021-02-01,134.14,1.0
2021-02-02,134.99,0.5
2021-02-03,133.94,0.5
2021-02-04,137.39,0.4
2021-02-05,136.76,-0.125
2021-02-08,136.91,0.0
2021-02-09,136.01,0.1666666666666667
2021-02-10,135.39,0.3333333333333333
2021-02-11,135.13,0.2222222222222222
2021-02-12,135.37,0.0
2021-02-16,133.19,0.5
2021-02-17,130.84,-0.4
2021-02-18,129.71,0.0
2021-02-19,129.87,0.2307692307692308
2021-02-22,126.0,0.3
2021-02-23,125.86,0.125
2021-02-24,125.35,-0.4
2021-02-25,120.99,-0.1
2021-02-26,121.26,0.0
2021-03-01,127.79,0.625
2021-03-02,125.12,0.2142857142857143
2021-03-03,122.06,-0.4
2021-03-04,120.13,-0.0769230769230769
2021-03-05,121.42,0.0555555555555555
2021-03-08,116.36,0.5
2021-03-09,121.085,0.1875
2021-03-10,119.98,0.1428571428571428
2021-03-11,121.96,0.1333333333333333
2021-03-12,121.03,0.2727272727272727
2021-03-15,123.99,-0.0666666666666666
2021-03-16,125.57,0.09375
2021-03-17,124.76,-0.1111111111111111
2021-03-18,120.53,0.0454545454545454
2021-03-19,119.99,0.0769230769230769
2021-03-22,123.39,0.2352941176470588
2021-03-23,122.54,0.3333333333333333
2021-03-24,120.09,0.0
2021-03-25,120.59,0.1052631578947368
2021-03-26,121.21,0.3666666666666666
2021-03-29,121.39,-0.1818181818181818
2021-03-30,119.9,-0.2
2021-03-31,122.15,0.28
2021-04-01,123.0,0.0357142857142857
2021-04-05,125.9,0.3333333333333333
2021-04-06,126.21,0.2857142857142857
2021-04-07,127.9,0.0
2021-04-08,130.36,-0.1428571428571428
2021-04-09,132.995,0.2413793103448276
2021-04-12,131.24,-0.103448275862069
2021-04-13,134.43,0.08
2021-04-14,132.03,0.125
2021-04-15,134.5,0.45
2021-04-16,134.16,0.1428571428571428
2021-04-19,134.84,0.0
2021-04-20,133.11,0.1967213114754098
2021-04-21,133.5,-0.125
2021-04-22,131.94,0.0
2021-04-23,134.32,0.3181818181818182
2021-04-26,134.72,0.0392156862745098
2021-04-27,134.39,0.06
2021-04-28,133.58,0.1294117647058824
2021-04-29,133.48,0.25
2021-04-30,131.46,-0.1967213114754098
2021-05-03,132.54,-0.02
2021-05-04,127.85,0.0909090909090909
2021-05-05,128.1,0.4285714285714285
2021-05-06,129.74,0.0714285714285714
2021-05-07,130.21,0.2592592592592592
2021-05-10,126.85,0.2777777777777778
2021-05-11,125.91,-0.032258064516129
2021-05-12,122.77,-0.0344827586206896
2021-05-13,124.97,0.0666666666666666
2021-05-14,127.45,0.1428571428571428
2021-05-17,126.27,0.2045454545454546
2021-05-18,124.85,0.1212121212121212
2021-05-19,124.69,0.125
2021-05-20,127.31,0.1851851851851852
2021-05-21,125.43,0.0465116279069767
2021-05-24,127.1,0.1612903225806452
2021-05-25,126.9,0.037037037037037
2021-05-26,126.85,0.2592592592592592
2021-05-27,125.28,0.2352941176470588
2021-05-28,124.61,-0.25
2021-06-01,124.28,0.0
2021-06-02,125.06,0.2368421052631579
2021-06-03,123.54,0.2666666666666667
2021-06-04,125.89,0.1891891891891892
2021-06-07,125.9,0.2173913043478261
2021-06-08,126.74,0.1578947368421053
2021-06-09,127.13,0.2592592592592592
2021-06-10,126.11,0.08
2021-06-11,127.35,0.0303030303030303
2021-06-14,130.48,0.2424242424242424
2021-06-15,129.64,0.081081081081081
2021-06-16,130.15,-0.0833333333333333
2021-06-17,131.79,0.05
2021-06-18,130.46,0.3103448275862069
2021-06-21,132.3,0.073170731707317
2021-06-22,133.98,0.1794871794871795
2021-06-23,133.7,0.1818181818181818
2021-06-24,133.41,0.2272727272727273
2021-06-25,133.11,-0.1764705882352941
2021-06-28,134.78,0.28
2021-06-29,136.33,0.4444444444444444
2021-06-30,136.96,0.3142857142857143
2021-07-01,137.27,0.3548387096774194
2021-07-02,139.96,0.35
2021-07-06,142.02,0.125
2021-07-07,144.57,0.25
2021-07-08,143.24,0.1
2021-07-09,145.11,0.2
2021-07-12,144.5,0.0
2021-07-13,145.64,-0.1428571428571428
2021-07-14,149.15,0.4655172413793103
2021-07-15,148.48,0.4
2021-07-16,146.39,0.0689655172413793
2021-07-19,142.45,-0.0714285714285714
2021-07-20,146.15,0.2571428571428571
2021-07-21,145.4,0.1363636363636364
2021-07-22,146.8,0.4827586206896552
2021-07-23,148.56,0.28
2021-07-26,148.99,0.2368421052631579
2021-07-27,146.77,0.125
2021-07-28,144.98,0.0823529411764705
2021-07-29,145.64,0.1666666666666667
2021-07-30,145.86,0.0
2021-08-02,145.52,0.2631578947368421
2021-08-03,147.36,0.4090909090909091
2021-08-04,146.95,0.2142857142857143
2021-08-05,147.06,-0.0769230769230769
2021-08-06,146.14,0.0588235294117647
2021-08-09,146.09,0.0
2021-08-10,145.6,0.1428571428571428
2021-08-11,145.86,0.2272727272727273
2021-08-12,148.89,0.3809523809523809
2021-08-13,149.1,0.24
2021-08-16,151.12,0.25
2021-08-17,150.19,0.0
2021-08-18,146.36,0.1176470588235294
2021-08-19,146.7,-0.0769230769230769
2021-08-20,148.19,0.3846153846153846
2021-08-23,149.71,0.2
2021-08-24,149.62,0.2
2021-08-25,148.36,0.1153846153846154
2021-08-26,147.54,0.4615384615384616
2021-08-27,148.6,0.1290322580645161
2021-08-30,153.12,0.1714285714285714
2021-08-31,151.83,-0.1891891891891892
2021-09-01,152.51,0.1290322580645161
2021-09-02,153.65,0.0238095238095238
2021-09-03,154.3,-0.1764705882352941
2021-09-07,156.69,0.2368421052631579
2021-09-08,155.11,-0.1290322580645161
2021-09-09,154.07,0.1739130434782609
2021-09-10,148.97,-0.1014492753623188
2021-09-13,149.55,0.14
2021-09-14,148.12,0.0560747663551401
2021-09-15,149.03,-0.0434782608695652
2021-09-16,148.79,-0.0769230769230769
2021-09-17,146.06,-0.0689655172413793
2021-09-20,142.94,0.0555555555555555
2021-09-21,143.43,0.1111111111111111
2021-09-22,145.85,-0.09375
2021-09-23,146.83,0.05
2021-09-24,146.92,0.2
2021-09-27,145.37,-0.25
2021-09-28,141.91,0.08
2021-09-29,142.83,0.0
2021-09-30,141.5,0.0714285714285714
2021-10-01,142.65,0.1052631578947368
2021-10-04,139.14,-0.1785714285714286
2021-10-05,141.11,0.2424242424242424
2021-10-06,142.0,0.1764705882352941
2021-10-07,143.29,0.0526315789473684
2021-10-08,142.9,0.0
2021-10-11,142.81,0.125
2021-10-12,141.51,-0.1515151515151515
2021-10-13,140.91,-0.2307692307692308
2021-10-14,143.76,0.1290322580645161
2021-10-15,144.84,0.0714285714285714
2021-10-18,146.55,0.1818181818181818
2021-10-19,148.76,0.3414634146341464
2021-10-20,149.26,0.25
2021-10-21,149.48,-0.2941176470588235
2021-10-22,148.69,-0.3125
2021-10-25,148.64,-0.027027027027027
2021-10-26,149.32,0.048780487804878
2021-10-27,148.85,-0.0833333333333333
2021-10-28,152.57,0.1097560975609756
2021-10-29,149.8,-0.1512605042016807
2021-11-01,148.96,0.1428571428571428
2021-11-02,150.02,0.0967741935483871
2021-11-03,151.49,0.1428571428571428
2021-11-04,150.96,0.0344827586206896
2021-11-05,151.28,0.2777777777777778
2021-11-08,150.44,0.5
2021-11-09,150.81,0.1052631578947368
2021-11-10,147.92,-0.1111111111111111
2021-11-11,147.87,0.4705882352941176
2021-11-12,149.99,-0.037037037037037
2021-11-15,150.0,0.2307692307692308
2021-11-16,151.0,0.2068965517241379
2021-11-17,153.49,0.2
2021-11-18,157.87,0.40625
2021-11-19,160.55,0.3636363636363636
2021-11-22,161.02,0.2173913043478261
2021-11-23,161.41,-0.08
2021-11-24,161.94,0.05
2021-11-26,156.81,0.0476190476190476
2021-11-29,160.24,0.1111111111111111
2021-11-30,165.3,0.08
2021-12-01,164.77,0.0
2021-12-02,163.76,-0.1333333333333333
2021-12-03,161.84,-0.25
2021-12-06,165.32,0.1470588235294118
2021-12-07,171.18,0.3469387755102041
2021-12-08,175.08,0.024390243902439
2021-12-09,174.56,0.0303030303030303
2021-12-10,179.45,0.1428571428571428
2021-12-13,175.74,0.25
2021-12-14,174.33,0.0555555555555555
2021-12-15,179.3,0.0909090909090909
2021-12-16,172.26,-0.3125
2021-12-17,171.14,-0.25
2021-12-20,169.75,-0.3157894736842105
2021-12-21,172.99,0.3571428571428572
2021-12-22,175.64,0.2142857142857143
2021-12-23,176.28,0.2666666666666667
2021-12-27,180.33,0.0434782608695652
2021-12-28,179.29,0.1428571428571428
2021-12-29,179.38,-0.03125
2021-12-30,178.2,0.0714285714285714
2021-12-31,177.57,0.3076923076923077
2022-01-03,182.01,0.3611111111111111
2022-01-04,179.7,0.1578947368421053
2022-01-05,174.92,0.2
2022-01-06,172.0,0.2307692307692308
2022-01-07,172.17,0.0588235294117647
2022-01-10,172.19,0.0909090909090909
2022-01-11,175.08,0.3478260869565217
2022-01-12,175.53,0.0
