date,market_return,baseline_position,baseline_return,baseline_equity,benchmark_equity,threshold_0.00_hold_1d_position,threshold_0.00_hold_1d_return,threshold_0.00_hold_1d_equity,threshold_0.00_hold_3d_position,threshold_0.00_hold_3d_return,threshold_0.00_hold_3d_equity,threshold_0.05_hold_1d_position,threshold_0.05_hold_1d_return,threshold_0.05_hold_1d_equity,threshold_0.05_hold_3d_position,threshold_0.05_hold_3d_return,threshold_0.05_hold_3d_equity
2022-10-05,0.002053388090349,0.5,0.0010266940451745,1.2148582392016476,0.824463591822946,0.5,0.0010266940451745,1.2299156513972413,0.5,0.0010266940451745,1.2638074413344464,0.5,0.0010266940451745,1.2299156513972413,0.5,0.0010266940451745,1.2336293948490342
2022-10-06,-0.0066256830601092,0.5,-0.0033128415300546,1.2108336063736913,0.819000957368928,0.5,-0.0033128415300546,1.2258411357488284,0.5,-0.0033128415300546,1.2596206475568017,0.5,-0.0033128415300546,1.2258411357488284,0.5,-0.0033128415300546,1.2295425761570822
2022-10-07,-0.0367186962799972,-1.0,0.0359686962799972,1.2543857126069604,0.7889283099622714,-1.0,0.0359686962799972,1.2699330432481049,-1.0,0.0359686962799972,1.3049275600567858,-1.0,0.0359686962799972,1.2699330432481049,-1.0,0.0359686962799972,1.2737676196422016
2022-10-10,0.0023556285245198,0.5,0.0004278142622598999,1.2549223567051886,0.7907867319930197,0.5,0.0004278142622598999,1.2704763387161213,0.5,0.0004278142622598999,1.305485826678194,0.5,0.0004278142622598999,1.2704763387161213,0.5,0.0004278142622598999,1.2743125555966892
2022-10-11,-0.010254949437402,0.5,-0.005127474718701,1.24848777404725,0.7826772540406629,0.5,-0.005127474718701,1.2639620034086465,0.5,-0.005127474718701,1.298791981106279,0.5,-0.005127474718701,1.2639620034086465,0.5,-0.005127474718701,1.2677785501841439
2022-10-12,-0.0046049791336881,0.5,-0.00230248956684405,1.2456131439731737,0.7790730416173933,0.5,-0.00230248956684405,1.2610517440829108,0.5,-0.00230248956684405,1.2958015261202809,0.5,-0.00230248956684405,1.2610517440829108,0.5,-0.00230248956684405,1.2648595032992762
2022-10-13,0.0336128379355211,0.5,0.01680641896776055,1.2665474403425363,0.8052598975052123,0.5,0.01680641896776055,1.2822455080339934,0.5,0.01680641896776055,1.3175793094673218,0.5,0.01680641896776055,1.2822455080339934,0.5,0.01680641896776055,1.2861172620470773
2022-10-14,-0.0322400167843905,0.5,-0.01612000839219525,1.246130684975101,0.7792983048938478,0.5,-0.01612000839219525,1.2615756996836307,0.5,-0.01612000839219525,1.2963399199413257,0.5,-0.01612000839219525,1.2615756996836307,0.5,-0.01612000839219525,1.2653850409895313
2022-10-17,0.0291227055932938,-1.0,-0.029872705593293802,1.2089053898920703,0.8019935799966242,-1.0,-0.029872705593293802,1.223889020223328,-1.0,-0.029872705593293802,1.2576147391640844,-1.0,-0.029872705593293802,1.223889020223328,-1.0,-0.029872705593293802,1.227584566197893
2022-10-18,0.0094094515834561,0.5,0.00395472579172805,1.2136862792172356,0.8095398997578451,0.5,0.00395472579172805,1.2287291656978179,0.5,0.00395472579172805,1.2625882606091139,0.5,0.00395472579172805,1.2287291656978179,0.5,0.00395472579172805,1.232439326543363
2022-10-19,0.0007652173913044,0.5,0.0003826086956522,1.214150646141458,0.8101593737680947,0.5,0.0003826086956522,1.2291992881612153,0.5,0.0003826086956522,1.2630713378566514,0.5,0.0003826086956522,1.2291992881612153,0.5,0.0003826086956522,1.2329108685465624
2022-10-20,-0.0032670652022801,0.5,-0.00163353260114005,1.2121672914782906,0.8075125302697559,0.5,-0.00163353260114005,1.2271913510507058,0.5,-0.00163353260114005,1.261008069648697,0.5,-0.00163353260114005,1.2271913510507058,0.5,-0.00163353260114005,1.2308968684484916
2022-10-21,0.0270590696701304,0.5,0.0135295348350652,1.2285673510742727,0.8293630680858286,0.5,0.0135295348350652,1.243794679184037,0.5,0.0135295348350652,1.2780689222543073,0.5,0.0135295348350652,1.243794679184037,0.5,0.0135295348350652,1.2475503305085383
2022-10-24,0.0148027432606774,0.5,0.0074013716303387,1.2376604346124742,0.8416399166525909,0.5,0.0074013716303387,1.2530004658365161,0.5,0.0074013716303387,1.287528385317098,0.5,0.0074013716303387,1.2530004658365161,0.5,0.0074013716303387,1.256783914132184
2022-10-25,0.0193375710940115,0.5,0.00966878554700575,1.249627107934756,0.8579151883764183,0.5,0.00966878554700575,1.2651154586309876,0.5,0.00966878554700575,1.2999772211604115,0.5,0.00966878554700575,1.2651154586309876,0.5,0.00966878554700575,1.2689354882768544
2022-10-26,-0.0196271497965079,0.5,-0.00981357489825395,1.2373637987161499,0.841076758461455,0.5,-0.00981357489825395,1.2527001533227735,0.5,-0.00981357489825395,1.2872197973345296,0.5,-0.00981357489825395,1.2527001533227735,0.5,-0.00981357489825395,1.256482694821597
2022-10-27,-0.030465349849347,0.5,-0.0152326749246735,1.2185154382067476,0.8154530607647721,0.5,-0.0152326749246735,1.233618179109119,0.5,-0.0152326749246735,1.2676119966051287,0.5,-0.0152326749246735,1.233618179109119,0.5,-0.0152326749246735,1.2373431023829018
2022-10-28,0.0755524861878453,0.5,0.03777624309392265,1.2645463736141433,0.8770625668750388,0.5,0.03777624309392265,1.2802196393282272,0.5,0.03777624309392265,1.3154976155376565,0.5,0.03777624309392265,1.2802196393282272,0.5,0.03777624309392265,1.2840852762091066
2022-10-31,-0.0154102992166431,0.5,-0.00770514960832155,1.254802854618786,0.8635467702877775,0.5,-0.00770514960832155,1.2703553554756917,0.5,-0.00770514960832155,1.3053615096005486,0.5,-0.00770514960832155,1.2703553554756917,0.5,-0.00770514960832155,1.2741912070460726
2022-11-01,-0.0175427155341072,0.5,-0.0087713577670536,1.2437965298538043,0.8483978149462219,0.5,-0.0087713577670536,1.2592126141615219,0.5,-0.0087713577670536,1.2939117167845011,0.5,-0.0087713577670536,1.2592126141615219,0.5,-0.0087713577670536,1.2630148201054376
2022-11-02,-0.0373050116163292,0.5,-0.0186525058081646,1.2205966078565313,0.8167483246043848,0.5,-0.0186525058081646,1.23572514356216,0.5,-0.0186525058081646,1.269777020971926,0.5,-0.0186525058081646,1.23572514356216,0.5,-0.0186525058081646,1.239456428837623
2022-11-03,-0.0424050196511066,0.5,-0.0212025098255533,1.1947168962854162,0.7821140958495275,0.5,-0.0212025098255533,1.2095246690641,0.5,-0.0212025098255533,1.242854561208507,0.5,-0.0212025098255533,1.2095246690641,0.5,-0.0212025098255533,1.2131768417268483
2022-11-04,-0.0036002304147465,0.5,-0.00180011520737325,1.1925662682319071,0.779298304893848,0.5,-0.00180011520737325,1.2073473853136245,0.5,-0.00180011520737325,1.2406172798123223,0.5,-0.00180011520737325,1.2073473853136245,0.5,-0.00180011520737325,1.2109929836448228
2022-11-07,0.003902298019945,0.5,0.0019511490099725,1.1948931427254943,0.7823393591259817,0.5,0.0019511490099725,1.209703099969172,0.5,0.0019511490099725,1.2430379089895827,0.5,0.0019511490099725,1.209703099969172,0.5,0.0019511490099725,1.2133558114059448
2022-11-08,0.0041750647854881,0.5,0.00208753239274405,1.1973875208668014,0.7856056766345699,0.5,0.00208753239274405,1.2122283943759606,0.5,0.00208753239274405,1.2456327908900073,0.5,0.00208753239274405,1.2122283943759606,0.5,0.00208753239274405,1.215888730966179
2022-11-09,-0.033189964157706,0.5,-0.016594982078853,1.1775168964165745,0.7595314523849782,0.5,-0.016594982078853,1.1921114858958148,0.5,-0.016594982078853,1.224961537048356,0.5,-0.016594982078853,1.1921114858958148,0.5,-0.016594982078853,1.195711079265916
2022-11-10,0.0889745681026172,0.5,0.0444872840513086,1.229901425062674,0.8271104353212853,0.5,0.0444872840513086,1.2451452881896896,0.5,0.0444872840513086,1.2794567488989539,0.5,0.0444872840513086,1.2451452881896896,0.5,0.0444872840513086,1.2489050176925156
2022-11-11,0.0192687410635254,1.0,0.0190187410635254,1.253292601799602,0.843047812130431,1.0,0.0190187410635254,1.268826384012238,1.0,0.0190187410635254,1.3037904055082432,1.0,0.0190187410635254,1.268826384012238,1.0,0.0190187410635254,1.2726576188369472
2022-11-14,-0.0094856379425516,0.5,-0.0049928189712758,1.2470351387207774,0.8350509658163014,0.5,-0.0049928189712758,1.2624913635708865,0.5,-0.0049928189712758,1.2972808160370544,0.5,-0.0049928189712758,1.2624913635708865,0.5,-0.0049928189712758,1.2663034697336795
2022-11-15,0.0118694362017803,0.5,0.00593471810089015,1.2544359407309897,0.8449625499802931,0.5,0.00593471810089015,1.2699838939184882,0.5,0.00593471810089015,1.304979811977927,0.5,0.00593471810089015,1.2699838939184882,0.5,0.00593471810089015,1.273818623856728
2022-11-16,-0.0083311117035457,1.0,-0.0085811117035457,1.2436714857986346,0.8379230725910944,1.0,-0.0085811117035457,1.2590860202630698,1.0,-0.0085811117035457,1.2937816344404725,1.0,-0.0085811117035457,1.2590860202630698,1.0,-0.0085811117035457,1.2628878439553566
2022-11-17,0.0129713018348007,0.5,0.00623565091740035,1.2514265870399996,0.8487920256800172,0.5,0.00623565091740035,1.2669372411604092,0.5,0.00623565091740035,1.301849205076187,0.5,0.00623565091740035,1.2669372411604092,0.5,0.00623565091740035,1.2707627716980907
2022-11-18,0.0037818471337578,0.5,0.0018909235668789,1.2537929390656524,0.8520020273694917,0.5,0.0018909235668789,1.2693329226474759,0.5,0.0018909235668789,1.3043109024185882,0.5,0.0018909235668789,1.2693329226474759,0.5,0.0018909235668789,1.273165686971007
2022-11-21,-0.021680216802168,0.5,-0.010840108401084,1.240201687693667,0.8335304387002345,0.5,-0.010840108401084,1.2555732161689126,0.5,-0.010840108401084,1.290172030847655,0.5,-0.010840108401084,1.2555732161689126,0.5,-0.010840108401084,1.2593644329117009
2022-11-22,0.0146611715424633,1.0,0.0144111715424633,1.2580744469622729,0.8457509714478834,1.0,0.0144111715424633,1.2736674971712452,1.0,0.0144111715424633,1.3087649213034889,1.0,0.0144111715424633,1.2736674971712452,1.0,0.0144111715424633,1.2775133497888684
2022-11-23,0.0059262218670927,0.5,0.00271311093354635,1.2614877424995414,0.8507630793489928,0.5,0.00271311093354635,1.2771230983835231,0.5,0.00271311093354635,1.3123157457209194,0.5,0.00271311093354635,1.2771230983835231,0.5,0.00271311093354635,1.280979385225932
2022-11-25,-0.0195935658966041,0.5,-0.00979678294830205,1.2491292208943299,0.8340935968913704,0.5,-0.00979678294830205,1.2646114005903968,0.5,-0.00979678294830205,1.2994592732004524,0.5,-0.00979678294830205,1.2646114005903968,0.5,-0.00979678294830205,1.268429908227624
2022-11-28,-0.0262642630477348,0.5,-0.0131321315238674,1.2327254916752395,0.8121867432561842,0.5,-0.0131321315238674,1.2480043573512616,0.5,-0.0131321315238674,1.282394603114875,0.5,-0.0131321315238674,1.2480043573512616,0.5,-0.0131321315238674,1.2517727198439719
2022-11-29,-0.0211482457356816,0.5,-0.0105741228678408,1.219690500863946,0.7950104184265395,0.5,-0.0105741228678408,1.2348078059370287,0.5,-0.0105741228678408,1.2688344050164824,0.5,-0.0105741228678408,1.2348078059370287,0.5,-0.0105741228678408,1.2385363213017304
2022-11-30,0.0485938938868033,0.5,0.02429694694340165,1.2493252562508081,0.833643070338462,0.5,0.02429694694340165,1.2648098656831788,0.5,0.02429694694340165,1.2996632072351304,0.5,0.02429694694340165,1.2648098656831788,0.5,0.02429694694340165,1.2686289725878743
2022-12-01,0.0018915084780111,0.5,0.00094575423900555,1.250506810907804,0.8352199132736424,0.5,0.00094575423900555,1.2660060649751845,0.5,0.00094575423900555,1.3008923692226524,0.5,0.00094575423900555,1.2660060649751845,0.5,0.00094575423900555,1.2698287838164244
2022-12-02,-0.0033713168363562,1.0,-0.0036213168363562,1.2459783295394853,0.832404122317963,1.0,-0.0036213168363562,1.2614214558971608,1.0,-0.0036213168363562,1.296181425783699,1.0,-0.0036213168363562,1.2614214558971608,1.0,-0.0036213168363562,1.2652303314623001
2022-12-05,-0.0079832217035383,0.5,-0.00424161085176915,1.2406933743358415,0.8257588556625596,0.5,-0.00424161085176915,1.256070996961173,0.5,-0.00424161085176915,1.2906835285822333,0.5,-0.00424161085176915,1.256070996961173,0.5,-0.00424161085176915,1.2598637167583822
2022-12-06,-0.0253699788583509,0.5,-0.01268498942917545,1.2249551919975434,0.8048093709523044,0.5,-0.01268498942917545,1.2401377496424266,0.5,-0.01268498942917545,1.2743112216657568,0.5,-0.01268498942917545,1.2401377496424266,0.5,-0.01268498942917545,1.2438823588291004
2022-12-07,-0.0137848995871527,0.5,-0.00689244979357635,1.2165122498373195,0.7937151545869274,0.5,-0.00689244979357635,1.2315901624658974,0.5,-0.00689244979357635,1.2655280955490347,0.5,-0.00689244979357635,1.2315901624658974,0.5,-0.00689244979357635,1.2353089621217554
2022-12-08,0.01213282247765,0.5,0.006066411238825,1.2238921134219007,0.8033451596553511,0.5,0.006066411238825,1.2390614948691068,0.5,0.006066411238825,1.273205309410922,0.5,0.006066411238825,1.2390614948691068,0.5,0.006066411238825,1.242802854292992
2022-12-09,-0.003434980722047,0.5,-0.0017174903610235,1.2217900905141659,0.8005856845187853,0.5,-0.0017174903610235,1.2369334186949537,0.5,-0.0017174903610235,1.2710185915644048,0.5,-0.0017174903610235,1.2369334186949537,0.5,-0.0017174903610235,1.2406683523700914
2022-12-12,0.0163899831176139,0.5,0.00819499155880695,1.2318026499925634,0.8137072703722517,0.5,0.00819499155880695,1.247070077619965,0.5,0.00819499155880695,1.2814345781933616,0.5,0.00819499155880695,1.247070077619965,0.5,0.00819499155880695,1.2508356190450431
2022-12-13,0.0067824762959374,0.5,0.0033912381479687,1.235979986129987,0.8192262206453834,0.5,0.0033912381479687,1.25129918924038,0.5,0.0033912381479687,1.285780228019057,0.5,0.0033912381479687,1.25129918924038,0.5,0.0033912381479687,1.2550775005131867
2022-12-14,-0.0155358493160101,0.5,-0.00776792465800505,1.2263789867189272,0.8064988455257123,0.5,-0.00776792465800505,1.241579191413738,0.5,-0.00776792465800505,1.2757923840810523,0.5,-0.00776792465800505,1.241579191413738,0.5,-0.00776792465800505,1.245328153049243
2022-12-15,-0.0468542699532156,-1.0,0.0461042699532156,1.2829202945875677,0.7687109309004938,-1.0,0.0461042699532156,1.2988212936229722,-1.0,0.0461042699532156,1.3346118605609818,-1.0,0.0461042699532156,1.2988212936229722,-1.0,0.0461042699532156,1.3027430983977648
2022-12-16,-0.0145787545787546,0.5,-0.0080393772893773,1.2726064143071791,0.7575040828968895,0.5,-0.0080393772893773,1.28837957921206,0.5,-0.0080393772893773,1.3238824122790542,0.5,-0.0080393772893773,1.28837957921206,0.5,-0.0080393772893773,1.2922698551186127
2022-12-19,-0.01590959779942,0.5,-0.00795479889971,1.2624830862028846,0.7454524976065815,0.5,-0.00795479889971,1.2781307787529352,0.5,-0.00795479889971,1.3133511939225115,0.5,-0.00795479889971,1.2781307787529352,0.5,-0.00795479889971,1.281990108296987
2022-12-20,-0.0005288207297725,0.5,-0.00026441036488625,1.262149272589399,0.7450582868727865,0.5,-0.00026441036488625,1.277792827727353,0.5,-0.00026441036488625,1.3130039302541028,0.5,-0.00026441036488625,1.277792827727353,0.5,-0.00026441036488625,1.2816511368246715
2022-12-21,0.0238095238095237,0.5,0.01190476190476185,1.2771748591678442,0.7627977698935671,0.5,0.01190476190476185,1.2930046471050594,0.5,0.01190476190476185,1.3286349294237945,0.5,0.01190476190476185,1.2930046471050594,0.5,0.01190476190476185,1.2969088884535365
2022-12-22,-0.0237726098191214,0.5,-0.0118863049095607,1.2619939693689501,0.7446640761389913,0.5,-0.0118863049095607,1.2776355996200897,0.5,-0.0118863049095607,1.3128423695391707,0.5,-0.0118863049095607,1.2776355996200897,0.5,-0.0118863049095607,1.2814934339654582
2022-12-23,-0.0027981547303937,-1.0,0.0020481547303937003,1.2645787282870413,0.7425803908317887,-1.0,0.0020481547303937003,1.280252395017171,-1.0,0.0020481547303937003,1.3155312738486036,-1.0,0.0020481547303937003,1.280252395017171,-1.0,0.0020481547303937003,1.284118130804203
2022-12-27,-0.013878355831943,0.5,-0.0076891779159715,1.2548551574564892,0.7322745959340019,0.5,-0.0076891779159715,1.2704083065745353,0.5,-0.0076891779159715,1.305415919829957,0.5,-0.0076891779159715,1.2704083065745353,0.5,-0.0076891779159715,1.2742443180313248
2022-12-28,-0.0306852264861954,-1.0,0.0299352264861954,1.2924195308023196,0.7098045841076798,-1.0,0.0299352264861954,1.308438266961788,-1.0,0.0299352264861954,1.344493841048752,-1.0,0.0299352264861954,1.308438266961788,-1.0,0.0299352264861954,1.31238911029034
2022-12-29,0.0283243414788956,-1.0,-0.0283243414788956,1.2558125986778808,0.7299093315312312,-1.0,-0.0283243414788956,1.2713776146843079,-1.0,-0.0283243414788956,1.306411938378615,-1.0,-0.0283243414788956,1.2713776146843079,-1.0,-0.0283243414788956,1.2752165529772923
2022-12-30,0.0024689452974306,-1.0,-0.0024689452974306,1.252712066067921,0.731711437742866,-1.0,-0.0024689452974306,1.2682386529012746,-1.0,-0.0024689452974306,1.303186478766848,-1.0,-0.0024689452974306,1.2682386529012746,-1.0,-0.0024689452974306,1.2720681130656133
2023-01-03,-0.0374047564072963,-1.0,0.0374047564072963,1.2995694557476725,0.7043419496536615,-1.0,0.0374047564072963,1.3156768107793644,-1.0,0.0374047564072963,1.3519318515584042,-1.0,0.0374047564072963,1.3156768107793644,-1.0,0.0374047564072963,1.3196495109683217
2023-01-04,0.0103142240345406,0.5,0.0044071120172703,1.3052968039133757,0.7116066903193144,0.5,0.0044071120172703,1.321475145862994,0.5,0.0044071120172703,1.3578899666679378,0.5,0.0044071120172703,1.321475145862994,0.5,0.0044071120172703,1.3254653541866952
2023-01-05,-0.0106046217157328,0.5,-0.0053023108578664,1.2983757144972474,0.7040603705580935,0.5,-0.0053023108578664,1.3144682738486841,0.5,-0.0053023108578664,1.3506900119538867,0.5,-0.0053023108578664,1.3144682738486841,0.5,-0.0053023108578664,1.3184373248474655
2023-01-06,0.0367941129419293,0.5,0.01839705647096465,1.3222620058373822,0.7299656473503445,0.5,0.01839705647096465,1.3386506209119697,0.5,0.01839705647096465,1.3755387323785702,0.5,0.01839705647096465,1.3386506209119697,0.5,0.01839705647096465,1.3426926907661116
2023-01-09,0.0040888751735843,0.5,0.00204443758679215,1.324965287981703,0.7329503857633648,0.5,0.00204443758679215,1.3413874085569446,0.5,0.00204443758679215,1.3783509354651333,0.5,0.00204443758679215,1.3413874085569446,0.5,0.00204443758679215,1.345437742170625
2023-01-10,0.0044563964656165,0.5,0.00222819823280825,1.3279175732949162,0.736216703271953,0.5,0.00222819823280825,1.3443762856102024,0.5,0.00222819823280825,1.3814221745837263,0.5,0.00222819823280825,1.3443762856102024,0.5,0.00222819823280825,1.348435644170083
2023-01-11,0.0211122160177466,0.5,0.0105561080088733,1.3419352146254981,0.7517598693473037,0.5,0.0105561080088733,1.3585676668856714,0.5,0.0105561080088733,1.3960046162644846,0.5,0.0105561080088733,1.3585676668856714,0.5,0.0105561080088733,1.362669876472957
2023-01-12,-0.0005992958274029,0.5,-0.00029964791370145,1.341533106538113,0.7513093427943949,0.5,-0.00029964791370145,1.358160574918667,0.5,-0.00029964791370145,1.3955863063937033,0.5,-0.00029964791370145,1.358160574918667,0.5,-0.00029964791370145,1.3622615552874082
2023-01-13,0.0101191814706542,1.0,0.009869181470654199,1.3547729402154283,0.7589119783747293,1.0,0.009869181470654199,1.3715645080988272,1.0,0.009869181470654199,1.4093596009094627,1.0,0.009869181470654199,1.3715645080988272,1.0,0.009869181470654199,1.3757059617870353
2023-01-17,0.0087563075096468,0.5,0.0041281537548234,1.3603656512155118,0.7655572450301329,0.5,0.0041281537548234,1.377226537272918,0.5,0.0041281537548234,1.4151776540378536,0.5,0.0041281537548234,1.377226537272918,0.5,0.0041281537548234,1.3813850875187195
2023-01-18,-0.0053700161836103,0.5,-0.00268500809180515,1.3567130584341844,0.761446190234841,0.5,-0.00268500809180515,1.3735286728760914,0.5,-0.00268500809180515,1.4113778905854202,0.5,-0.00268500809180515,1.3735286728760914,0.5,-0.00268500809180515,1.3776760573808327
2023-01-19,0.0004437541601953,0.5,0.00022187708009765,1.3570140819661203,0.7617840851495226,0.5,0.00022187708009765,1.3738334274074595,0.5,0.00022187708009765,1.4116910429906977,0.5,0.00022187708009765,1.3738334274074595,0.5,0.00022187708009765,1.377981732121765
2023-01-20,0.0192208176240111,0.5,0.00961040881200555,1.370055542057463,0.7764261981190558,0.5,0.00961040881200555,1.387036528284444,0.5,0.00961040881200555,1.4252579710300848,0.5,0.00961040881200555,1.387036528284444,0.5,0.00961040881200555,1.3912246999029305
2023-01-23,0.023500398926525,0.5,0.0117501994632625,1.3861539679523864,0.7946725235118587,0.5,0.0117501994632625,1.4033344841546174,0.5,0.0117501994632625,1.442005036476293,0.5,0.0117501994632625,1.4033344841546174,0.5,0.0117501994632625,1.4075718676250075
2023-01-24,0.0100630713627665,0.5,0.00503153568138325,1.3931284511020299,0.8026693698259882,0.5,0.00503153568138325,1.410395411684557,0.5,0.00503153568138325,1.449260536270058,0.5,0.00503153568138325,1.410395411684557,0.5,0.00503153568138325,1.414654115701074
2023-01-25,-0.0047007647512803,0.5,-0.00235038237564015,1.3898540665435568,0.7988962099453778,0.5,-0.00235038237564015,1.4070804431662498,0.5,-0.00235038237564015,1.445854219847898,0.5,-0.00235038237564015,1.4070804431662498,0.5,-0.00235038237564015,1.4113291375999033
2023-01-26,0.0148033272240235,0.5,0.00740166361201175,1.4001412988138988,0.8107225319592315,0.5,0.00740166361201175,1.4174951792816068,0.5,0.00740166361201175,1.45655594641522,0.5,0.00740166361201175,1.4174951792816068,0.5,0.00740166361201175,1.4217753211222486
2023-01-27,0.0136843567657682,1.0,0.0134343567657682,1.418951296544651,0.8218167483246086,1.0,0.0134343567657682,1.4365383152338325,1.0,0.0134343567657682,1.4761238386486633,1.0,0.0134343567657682,1.4365383152338325,1.0,0.0134343567657682,1.4408759580269694
2023-01-30,-0.0200781196464058,1.0,-0.0200781196464058,1.3904614226402048,0.8053162133243269,1.0,-0.0200781196464058,1.4076953270639214,1.0,-0.0200781196464058,1.4464860476033636,1.0,-0.0200781196464058,1.4076953270639214,1.0,-0.0200781196464058,1.4119458781460743
2023-01-31,0.0090209790209789,0.5,0.0042604895104894494,1.3963854689461035,0.8125809539899799,0.5,0.0042604895104894494,1.4136927982388423,0.5,0.0042604895104894494,1.452648786236247,0.5,0.0042604895104894494,1.4136927982388423,0.5,0.0042604895104894494,1.4179614587492944
2023-02-01,0.0079007554231063,0.5,0.00395037771155315,1.4019017189793648,0.8190009573689291,0.5,0.00395037771155315,1.4192774187599881,0.5,0.00395037771155315,1.4583872976241092,0.5,0.00395037771155315,1.4192774187599881,0.5,0.00395037771155315,1.4235629420917788
2023-02-02,0.0370625042976,0.5,0.0185312521488,1.4278807132216074,0.8493551838711536,0.5,0.0185312521488,1.4455784064761275,0.5,0.0185312521488,1.4854130403669885,0.5,0.0185312521488,1.4455784064761275,0.5,0.0185312521488,1.449943345921369
2023-02-03,0.0243999469566371,0.5,0.01219997347831855,1.4453008200531134,0.8700794053049545,0.5,0.01219997347831855,1.4632144246959662,0.5,0.01219997347831855,1.503535040063814,0.5,0.01219997347831855,1.4632144246959662,0.5,0.01219997347831855,1.4676326162866742
2023-02-06,-0.0179288025889968,1.0,-0.0181788025889968,1.4190269817636527,0.8544799234104903,1.0,-0.0181788025889968,1.4366149385240456,1.0,-0.0181788025889968,1.4762025733848545,1.0,-0.0181788025889968,1.4366149385240456,1.0,-0.0181788025889968,1.4409528126820257
2023-02-07,0.0192447109998024,1.0,0.0192447109998024,1.4463357459286161,0.8709241425916585,1.0,0.0192447109998024,1.4642621778339397,1.0,0.0192447109998024,1.5046116652868107,1.0,0.0192447109998024,1.4642621778339397,1.0,0.0192447109998024,1.4686835331264436
2023-02-08,-0.0176527643064986,1.0,-0.0176527643064986,1.4208039218976745,0.8555499239736486,1.0,-0.0176527643064986,1.4384139027257168,1.0,-0.0176527643064986,1.4780511101866942,1.0,-0.0176527643064986,1.4384139027257168,1.0,-0.0176527643064986,1.4427572088753269
2023-02-09,-0.0069115323854659,0.5,-0.0037057661927329504,1.4155387547574036,0.8496367629667219,0.5,-0.0037057661927329504,1.4330834771138388,0.5,-0.0037057661927329504,1.4725737983514329,0.5,-0.0037057661927329504,1.4330834771138388,0.5,-0.0037057661927329504,1.4374106879863549
2023-02-10,0.0009279512162787,0.5,0.00046397560813935,1.4161955302119869,0.8504251844343119,0.5,0.00046397560813935,1.433748392891647,0.5,0.00046397560813935,1.473257036675053,0.5,0.00046397560813935,1.433748392891647,0.5,0.00046397560813935,1.4380776114844591
2023-02-13,0.0188067015429442,0.5,0.0094033507714721,1.4295125135435611,0.8664188770625714,0.5,0.0094033507714721,1.4472304319480416,0.5,0.0094033507714721,1.487110589367448,0.5,0.0094033507714721,1.4472304319480416,0.5,0.0094033507714721,1.4516003597018483
2023-02-14,-0.0042248943776406,0.5,-0.0021124471888203,1.4264927438529427,0.862758348820188,0.5,-0.0021124471888203,1.4441732340904978,0.5,-0.0021124471888203,1.483969146783474,0.5,-0.0021124471888203,1.4441732340904978,0.5,-0.0021124471888203,1.4485339306027056
2023-02-15,0.0139033942558748,0.5,0.0069516971279374,1.4364092893634086,0.8747536182913827,0.5,0.0069516971279374,1.4542126890141687,0.5,0.0069516971279374,1.4942852508391162,0.5,0.0069516971279374,1.4542126890141687,0.5,0.0069516971279374,1.4586036997677962
2023-02-16,-0.0104294083564024,0.5,-0.0052147041782012,1.4289188398405581,0.8656304555949813,0.5,-0.0052147041782012,1.4466294000287732,0.5,-0.0052147041782012,1.486492995298141,0.5,-0.0052147041782012,1.4466294000287732,0.5,-0.0052147041782012,1.4509975129602772
2023-02-17,-0.0075466788107474,0.5,-0.0037733394053737,1.4235270440751069,0.859097820577805,0.5,-0.0037733394053737,1.4411707763086725,0.5,-0.0037733394053737,1.4808839527031705,0.5,-0.0037733394053737,1.4411707763086725,0.5,-0.0037733394053737,1.445522406867525
2023-02-21,-0.0266797771222551,0.5,-0.01333988856112755,1.4045373519433937,0.8361772821985741,0.5,-0.01333988856112755,1.4219457187551612,0.5,-0.01333988856112755,1.4611291258021482,0.5,-0.01333988856112755,1.4219457187551612,0.5,-0.01333988856112755,1.4262392990472994
2023-02-22,0.0028960129310344,0.5,0.0014480064655172,1.406571131110068,0.8385988624204584,0.5,0.0014480064655172,1.424004705349533,0.5,0.0014480064655172,1.4632448502232651,0.5,0.0014480064655172,1.424004705349533,0.5,0.0014480064655172,1.4283045027736945
2023-02-23,0.0032905782015983,0.5,0.00164528910079915,1.408885347261582,0.8413583375570244,0.5,0.00164528910079915,1.4263476047707313,0.5,0.00164528910079915,1.465652311027138,0.5,0.00164528910079915,1.4263476047707313,0.5,0.00164528910079915,1.4306544766047304
2023-02-24,-0.0180053547523426,0.5,-0.0090026773761713,1.396201607020171,0.826209382215469,0.5,-0.0090026773761713,1.4135066574587056,0.5,-0.0090026773761713,1.4524575161253208,0.5,-0.0090026773761713,1.4135066574587056,0.5,-0.0090026773761713,1.4177747559150828
2023-02-27,0.0082475632199576,-1.0,-0.0089975632199576,1.3836391947932007,0.8330235963282133,-1.0,-0.0089975632199576,1.40078854194639,-1.0,-0.0089975632199576,1.4393889377996807,-1.0,-0.0089975632199576,1.40078854194639,-1.0,-0.0089975632199576,1.405018237917077
2023-02-28,-0.0034478096268252,0.5,-0.0024739048134126,1.3802162031291756,0.8301514895534203,0.5,-0.0024739048134126,1.3973231244298956,0.5,-0.0024739048134126,1.4358280265780852,0.5,-0.0024739048134126,1.3973231244298956,0.5,-0.0024739048134126,1.4015423565353615
